,index,tconst,originalTitle,genres,averageRating,startYear,endYear
15426,260806,tt0272422,Women of Wrestling,"Action,Comedy,Sport",5.1,2000,2022
15427,261071,tt0272696,Late Friday,Comedy,7.1,2001,2002
15428,261072,tt0272697,Lenny Henry in Pieces,Comedy,7.7,2000,\N
15429,261152,tt0272785,"Pól zartem, pól serial, czyli zlotopolskie remanenty: Quiz",Game-Show,8.4,2000,\N
15430,261277,tt0272913,Der ungebetene Gast,\N,8.4,1981,\N
15431,261319,tt0272955,6 * 70,\N,5.0,1997,\N
15432,261320,tt0272956,All Star Squares,Game-Show,5.8,1999,1999
15433,261321,tt0272957,Babino unuce,"Comedy,Family",7.1,1976,\N
15434,261322,tt0272958,Die Biester,Comedy,5.2,2001,\N
15435,261323,tt0272959,Bill and Ben,"Animation,Family,Fantasy",5.7,2001,2002
15436,261324,tt0272960,Bradaz,Comedy,5.2,2001,\N
15437,261325,tt0272961,CBC Weekend,\N,5.8,1969,\N
15438,261326,tt0272962,Cathedral Calls,\N,5.7,2000,\N
15439,261327,tt0272963,Chambre n° 13,Thriller,7.7,1999,\N
15440,261329,tt0272965,Ditt livs sjanse,Game-Show,7.4,2000,\N
15441,261330,tt0272966,Ebony Showcase Presents,\N,7.5,1953,\N
15442,261331,tt0272967,Ed's Big Wham Bam,"Comedy,Music",7.8,2000,2003
15443,261332,tt0272968,Frost's Weekly,Comedy,7.6,1973,\N
15444,261333,tt0272969,Funny Is Funny,\N,7.5,1997,\N
15445,261334,tt0272970,Gettâ robo Jî,"Animation,Sci-Fi",7.8,1975,1976
15446,261335,tt0272972,Gringos,\N,7.7,1997,\N
15447,261338,tt0272975,Guest Shot,Documentary,7.5,1962,\N
15448,261339,tt0272976,Herskapelig,\N,7.5,1999,\N
15449,261340,tt0272977,I Hummels vold,Talk-Show,8.0,2000,\N
15450,261341,tt0272978,"The Idiot Weekly, Price 2d",Comedy,7.9,1956,\N
15451,261343,tt0272980,The Job,"Comedy,Crime",7.7,2001,2002
15452,261344,tt0272981,Jorda rundt,Talk-Show,8.2,1998,1999
15453,261349,tt0272986,Juliette en toutes lettres,"Comedy,Drama,Romance",7.8,1989,\N
15454,261350,tt0272987,Juste une histoire,\N,7.5,1986,\N
15455,261351,tt0272988,Kamikaze Kaitô Jeanne,"Adventure,Animation,Comedy",8.2,1999,\N
15456,261353,tt0272990,"Kick, Raoul, la moto, les jeunes et les autres",\N,8.2,1980,\N
15457,261354,tt0272991,Komplottet,\N,8.0,1996,\N
15458,261355,tt0272992,Lady Killers,"Crime,Drama",7.3,1980,1981
15459,261356,tt0272993,Langt fra Las Vegas,"Comedy,Drama",7.6,2001,2003
15460,261357,tt0272994,Letadlo,\N,7.5,2001,\N
15461,261358,tt0272995,Mannen op de rand van een zenuwinzinking,Comedy,8.0,2001,\N
15462,261359,tt0272996,Maraton,\N,7.9,2000,\N
15463,261362,tt0272999,The Mole,"Game-Show,Reality-TV",8.0,2001,2001
15464,261363,tt0273000,Méditerranée,\N,7.6,2001,\N
15465,261365,tt0273002,The Naked Chef,Reality-TV,8.1,1999,2001
15466,261366,tt0273003,"Nadia Coupeau, dite Nana",Drama,7.3,2001,\N
15467,261368,tt0273005,Nils & Ronnys TV-Cocktail,\N,7.6,2001,\N
15468,261369,tt0273006,No Adults Allowed,Family,8.0,1994,\N
15469,261370,tt0273007,Norge Rundt,Family,7.9,1976,\N
15470,261371,tt0273008,Popstars,"Music,Reality-TV",7.9,2001,\N
15471,261372,tt0273009,Porobdzije,"Biography,Drama",7.8,1976,1977
15472,261373,tt0273010,Primer impacto,"News,Reality-TV",7.8,1994,\N
15473,261374,tt0273011,Psy d'urgence,\N,7.9,2001,\N
15474,261375,tt0273012,Punom parom,Comedy,7.6,1978,1980
15475,261376,tt0273013,Radio Pirata,"Comedy,Family",7.8,2001,\N
15476,261377,tt0273014,Rebusløpet,\N,8.1,1998,\N
15477,261378,tt0273015,Les redoutables,"Comedy,Fantasy,Thriller",8.0,2000,2001
15478,261379,tt0273016,Rehnuma,\N,7.5,2000,\N
15479,261380,tt0273017,Right on the Money,\N,8.2,1999,\N
15480,261381,tt0273018,The Robert Alda Show,Family,7.7,1955,\N
15481,261382,tt0273019,Say Brother,"Family,News,Talk-Show",7.6,1970,\N
15482,261383,tt0273020,Skjult kamera,\N,8.0,1999,\N
15483,261385,tt0273022,Sítio do Pica-Pau Amarelo,"Family,Fantasy",8.0,1952,\N
15484,261386,tt0273023,Søk,\N,7.5,1999,\N
15485,261387,tt0273024,TV 2 hjelper deg,Documentary,7.4,1994,\N
15486,261388,tt0273025,Temptation Island,Reality-TV,7.6,2001,2003
15487,261389,tt0273026,Timewatch,"Documentary,History",8.1,1982,\N
15488,261390,tt0273027,Treks in a Wild World,"Action,Biography",7.8,2000,\N
15489,261391,tt0273028,Undeclared,Comedy,7.8,2001,2003
15490,261392,tt0273029,Usijane glave,Comedy,7.7,1978,1978
15491,261393,tt0273030,Wagh el qamar,Family,7.7,2000,\N
15492,261394,tt0273031,Wesensteen,Comedy,7.8,1998,\N
15493,261395,tt0273032,What the Papers Say,News,7.9,1956,\N
15494,261396,tt0273033,Wiese,"Music,Talk-Show",7.8,1996,1998
15495,261397,tt0273034,You Were There,History,7.9,1981,\N
15496,261463,tt0273106,Barbara Wood: Traumzeit,Drama,7.6,2001,\N
15497,261486,tt0273130,Breaking Point,Thriller,8.3,1966,1966
15498,261550,tt0273199,An Evening with Francis Howerd,Comedy,7.0,1973,\N
15499,261674,tt0273325,Uspon i pad Zike Proje,Comedy,7.3,1976,1976
15500,261676,tt0273327,2 Minute Drill,"Game-Show,Sport",7.4,2000,\N
15501,261677,tt0273328,The Saturday Special: All This and Ronnie Corbett Too,"Comedy,Music",7.5,1975,\N
15502,261678,tt0273329,Angelmouse,"Animation,Family,Fantasy",7.4,1999,\N
15503,261679,tt0273330,Bier und Spiele,\N,7.9,1977,\N
15504,261680,tt0273331,Big Brother,"Game-Show,Reality-TV",8.0,2000,\N
15505,261681,tt0273332,The Biz,"Drama,Family",7.8,1995,\N
15506,261684,tt0273335,Cooking Techniques,\N,6.6,1995,\N
15507,261685,tt0273336,Dream Lives,\N,7.9,2001,\N
15508,261686,tt0273337,Dykk i arkivet,\N,7.7,2000,\N
15509,261687,tt0273338,E o Vento Levou,\N,7.7,1956,\N
15510,261688,tt0273339,Entre la vereda y el cielo,"Drama,Romance",7.8,1980,\N
15511,261689,tt0273340,Finest Hour,\N,8.4,1999,\N
15512,261690,tt0273341,Fjortis,"Comedy,Drama",8.0,2001,\N
15513,261691,tt0273342,"Flo, fjell og fjære: Jostein Flo utforsker Vestlandet",Documentary,7.9,2001,\N
15514,261692,tt0273343,Folk i farta,\N,7.2,2001,\N
15515,261693,tt0273344,En fot i graven,Comedy,7.5,2001,2001
15516,261694,tt0273345,Fraggle Rock,"Adventure,Animation,Comedy",7.3,1987,1988
15517,261695,tt0273347,Gestern gelesen,Drama,8.3,1969,1975
15518,261696,tt0273348,Girls on Top,Documentary,7.9,2001,\N
15519,261698,tt0273350,De gouden jaren,"Comedy,Drama",8.2,1992,1992
15520,261699,tt0273351,Grosvold,Music,7.9,2000,\N
15521,261700,tt0273352,Grudge Match,Game-Show,8.1,2000,2000
15522,261701,tt0273353,Ta hamena grammata,"Drama,Mystery",8.4,1997,1998
15523,261702,tt0273354,The Harding Trail,\N,7.1,1984,\N
15524,261703,tt0273355,The Harry Secombe Show,\N,8.0,1955,\N
15525,261704,tt0273356,The Harry Secombe Show,"Comedy,Music",7.8,1968,1973
15526,261705,tt0273357,Hey pa!,"Comedy,Romance",7.8,1996,\N
15527,261706,tt0273359,A History of Britain,"Documentary,History",7.7,2000,2002
15528,261707,tt0273360,Housecall,Reality-TV,7.7,2000,\N
15529,261708,tt0273361,Idaman 2,Drama,7.4,1998,\N
15530,261709,tt0273362,The Irish Empire,\N,7.5,1999,\N
15531,261710,tt0273363,Jacques Pepin's Kitchen: Cooking with Claudine,\N,7.8,1996,\N
15532,261712,tt0273365,The Les Dawson Show,"Comedy,Music,Talk-Show",7.9,1978,1989
15533,261713,tt0273366,Lizzie McGuire,"Comedy,Drama,Family",8.0,2001,2004
15534,261714,tt0273367,MH and 5p,"Comedy,Music",7.2,1977,\N
15535,261715,tt0273368,Malevo,"Drama,Romance",7.2,1972,1974
15536,261716,tt0273369,Mastura,Drama,7.4,1998,\N
15537,261717,tt0273370,Meet the Ancestors,Documentary,7.9,1998,2004
15538,261718,tt0273371,The Mike Harding Show,\N,6.9,1979,\N
15539,261719,tt0273372,Mike Harding in Belfast,\N,8.1,1984,\N
15540,261720,tt0273373,Mira Que TVO,Comedy,7.6,1992,\N
15541,261721,tt0273374,MythQuest,"Adventure,Family,Fantasy",8.1,2001,2001
15542,261722,tt0273375,Nikola Tesla,"Biography,Drama",7.3,1977,1977
15543,261723,tt0273376,La ola nueva,Music,7.1,1988,\N
15544,261724,tt0273377,One Night in Lincoln,\N,7.9,1983,\N
15545,261725,tt0273378,Opasni susreti,"Action,Crime,Drama",8.1,1973,1973
15546,261726,tt0273379,Phoenix Nights,Comedy,7.6,2001,2002
15547,261727,tt0273380,Play Away,"Comedy,Family,Music",6.8,1971,1984
15548,261728,tt0273381,"Popped In, Crashed Out",\N,7.7,1999,\N
15549,261729,tt0273382,Raar maar Waar,\N,7.4,1991,\N
15550,261730,tt0273383,The Ronnie Corbett Show,Comedy,7.4,1987,\N
15551,261731,tt0273384,Same Old Days,"Comedy,Drama,Family",7.5,1997,\N
15552,261732,tt0273385,El secreto de Ana Clara,"Drama,Romance",7.9,1980,\N
15553,261733,tt0273386,Seitsemän,"Comedy,Drama",8.3,2001,2001
15554,261734,tt0273387,Señorita maestra,"Comedy,Drama,Family",8.0,1983,1985
15555,261736,tt0273389,Sola,"Drama,Romance",7.3,1983,\N
15556,261737,tt0273390,Time Tales,\N,8.3,2000,\N
15557,261738,tt0273391,Tourists of the Revolution,\N,8.0,2000,\N
15558,261739,tt0273392,True Adventures of Christopher Columbus,Comedy,6.7,1992,\N
15559,261740,tt0273393,Two D's and a Dog,Comedy,8.0,1970,\N
15560,261741,tt0273394,U registraturi,Drama,8.4,1974,1974
15561,261742,tt0273395,Von Herz zu Herz,\N,7.8,1992,\N
15562,261743,tt0273396,Watching,Documentary,7.7,2000,\N
15563,261744,tt0273397,Wollongong the Brave,Comedy,7.7,1975,1975
15564,261745,tt0273398,World Cup Comedy,Comedy,7.5,1999,1999
15565,261746,tt0273399,Wuthering Heights,"Drama,History,Romance",8.0,1967,\N
15566,261747,tt0273400,You Can't Win,Drama,7.9,1966,\N
15567,261748,tt0273401,The de' Medici Kitchen,\N,8.4,1992,\N
15568,261784,tt0273437,Ask-i Memnu,"Drama,Romance",8.2,1975,1975
15569,261839,tt0273493,"Cartouche, prince des faubourgs","Adventure,Animation",6.5,2001,2002
15570,261904,tt0273563,Elfer Gespräche,History,7.2,1969,\N
15571,262190,tt0273855,My Wife and Kids,"Comedy,Family",7.1,2001,2005
15572,262196,tt0273861,Måndagsklubben,Comedy,7.1,1996,\N
15573,262245,tt0273914,Omaruru,\N,7.5,1976,\N
15574,262387,tt0274064,Romuald the Reindeer,"Animation,Family",8.1,1996,1996
15575,262549,tt0274234,The Andy Dick Show,Comedy,6.4,2001,2003
15576,262550,tt0274235,Animal Trax,Animation,6.4,2001,\N
15577,262551,tt0274236,Animals Do the Funniest Things,"Comedy,Documentary",6.7,1999,\N
15578,262553,tt0274238,Bands on the Run,Music,5.4,2001,\N
15579,262554,tt0274239,Before the Fringe,Comedy,7.8,1967,1967
15580,262555,tt0274240,The Book of Pooh,"Adventure,Animation,Comedy",6.4,2001,2004
15581,262556,tt0274242,The Brian Conley Show,"Comedy,Family,Music",6.3,1992,1995
15582,262557,tt0274243,Bruce's Price Is Right,Game-Show,6.0,1995,2001
15583,262558,tt0274244,Catch Phrase,Game-Show,8.5,1986,\N
15584,262561,tt0274247,Commander USA's Groovie Movies,"Adventure,Comedy,Horror",7.0,1985,1989
15585,262562,tt0274248,Conspiracies,Documentary,7.3,2001,\N
15586,262563,tt0274249,Criminal Instincts,\N,6.3,2000,\N
15587,262564,tt0274250,Death of an Empire,Documentary,6.2,2000,\N
15588,262565,tt0274251,Det spökar,"Drama,Horror",7.1,1999,\N
15589,262566,tt0274252,Diseñador ambos sexos,"Comedy,Romance",6.7,2001,\N
15590,262567,tt0274253,Der Doc - Schönheit ist machbar,\N,6.4,2001,\N
15591,262568,tt0274254,Emma,\N,6.9,2001,\N
15592,262570,tt0274256,Fangene på fortet,"Adventure,Family,Game-Show",6.0,1994,\N
15593,262572,tt0274258,Follow Your Nose,\N,6.7,1990,\N
15594,262573,tt0274259,Frøland,\N,7.2,2001,\N
15595,262574,tt0274260,Guinness World Records,Documentary,6.6,2004,2019
15596,262575,tt0274261,Gunston's Australia,Comedy,7.3,1981,\N
15597,262576,tt0274262,Heavy Gear: The Animated Series,"Action,Animation,Sci-Fi",7.2,2001,2003
15598,262577,tt0274263,Hotel Getaway,\N,7.7,2000,2003
15599,262578,tt0274264,Jungleboek,Family,6.8,1992,\N
15600,262579,tt0274265,Kabachitare!,Drama,7.0,2001,\N
15601,262580,tt0274266,Kaspar i Nudådalen,Family,7.3,2001,\N
15602,262581,tt0274267,The Life and Death of Sandy Stone,Comedy,7.6,1991,\N
15603,262582,tt0274268,Lifegame,\N,8.0,2001,\N
15604,262585,tt0274271,Demon God,\N,7.6,1992,\N
15605,262586,tt0274272,Name That Video,Game-Show,7.7,2001,2002
15606,262587,tt0274273,The National Lottery: Jet Set,\N,7.5,2001,\N
15607,262588,tt0274274,The Nose at Ten,\N,8.0,1996,\N
15608,262589,tt0274275,"Now or Never, Face Your Fears",\N,7.7,2000,\N
15609,262590,tt0274276,The Off Show,Comedy,7.3,1977,1977
15610,262591,tt0274277,Popworld,Music,7.7,2001,2007
15611,262592,tt0274278,De put,"Drama,Family",7.8,1994,\N
15612,262593,tt0274279,SOKO Leipzig,Crime,7.4,2001,\N
15613,262594,tt0274280,Salvajes,Drama,8.5,1999,\N
15614,262595,tt0274281,Second Chance,Documentary,8.4,1992,\N
15615,262596,tt0274282,The Secret Life of Geisha,Documentary,6.8,1999,\N
15616,262598,tt0274284,Seven Little Monsters,"Animation,Comedy,Family",6.0,2000,2003
15617,262599,tt0274286,Shipwrecked II,"Adventure,Game-Show,Reality-TV",8.8,2001,\N
15618,262600,tt0274287,Signs of Life,\N,5.8,2001,\N
15619,262601,tt0274288,Six-Five Special,"Family,Music",7.4,1957,1958
15620,262602,tt0274289,Small Shots,Comedy,7.0,2001,\N
15621,262603,tt0274290,So...?,\N,5.7,2000,\N
15622,262604,tt0274291,The Stuart Hall Show,\N,6.1,1994,\N
15623,262605,tt0274292,Sukanya,Drama,5.9,1998,\N
15624,262606,tt0274293,System Crash,Comedy,7.6,1999,2001
15625,262607,tt0274296,U8TV: The Lofters,Reality-TV,8.0,2001,2002
15626,262608,tt0274297,"La vie, la vie",Drama,7.0,2001,\N
15627,262609,tt0274298,Witchblade,"Action,Drama,Fantasy",6.6,2001,2002
15628,262610,tt0274299,Witness to Yesterday,"Drama,History",4.8,1998,\N
15629,262766,tt0274466,Doei,"Comedy,Drama,Family",8.4,2001,\N
15630,262773,tt0274473,Drehkreuz Airport,\N,8.3,2001,\N
15631,262802,tt0274504,Fjærsynet,"Comedy,Family",7.6,1982,\N
15632,262981,tt0274692,Offroad TV,\N,7.4,2001,\N
15633,263120,tt0274839,She diao ying xiong zhuan,"Action,Adventure,Drama",6.0,1983,\N
15634,263132,tt0274851,Singles Court,\N,9.2,2000,\N
15635,263263,tt0274988,The Tribe,"Drama,Romance,Sci-Fi",7.4,1999,2003
15636,263381,tt0275115,"$100,000 Fortune Hunt",\N,8.1,1989,1994
15637,263382,tt0275116,Adam i Ewa,"Drama,Romance",7.4,2000,\N
15638,263383,tt0275117,The Adventures of Marco & Gina (Sopra i tetti di Venezia),"Adventure,Animation,Family",7.8,2002,\N
15639,263384,tt0275118,Autofil,\N,7.5,2001,2008
15640,263385,tt0275119,Aventuras en el tiempo,"Adventure,Drama,Family",7.9,2001,2001
15641,263386,tt0275120,The Baker Street Boys,"Comedy,Crime,Drama",7.5,1983,1983
15642,263387,tt0275122,Bit for Bit,Game-Show,7.4,1977,\N
15643,263388,tt0275123,Blockbuster Entertainment,\N,7.5,2001,\N
15644,263389,tt0275124,CCM-TV,\N,7.9,1990,1996
15645,263391,tt0275126,The Di Palma Forum at UNLV,\N,7.9,2012,\N
15646,263392,tt0275127,Dolce Vita & Co,"Comedy,Family",8.2,2001,\N
15647,263393,tt0275129,Guess What?,Family,7.8,1975,\N
15648,263395,tt0275131,Herfra til Haglemoen,Comedy,7.3,1980,\N
15649,263396,tt0275132,Hjemme hos oss,\N,7.1,1979,\N
15650,263397,tt0275133,The Huntley-Brinkley Report,News,7.3,1956,1970
15651,263398,tt0275134,I kveld med Thomas Giertsen,Talk-Show,7.2,1999,\N
15652,263399,tt0275135,I solkorsets tegn,History,7.3,1981,\N
15653,263400,tt0275136,John Ashcroft Hearings,\N,7.1,2001,\N
15654,263401,tt0275137,Justice League,"Action,Adventure,Animation",7.6,2001,2004
15655,263402,tt0275138,Kenneth Copeland,\N,7.6,1985,\N
15656,263403,tt0275139,Know Your Heritage,\N,7.0,1990,\N
15657,263404,tt0275140,Law & Order: Criminal Intent,"Crime,Drama,Mystery",7.0,2001,2011
15658,263405,tt0275141,Liefde & geluk,"Comedy,Drama",7.2,2001,\N
15659,263407,tt0275143,Midday,\N,7.7,1985,1998
15660,263408,tt0275144,Musical Box,"Animation,Family",7.3,1959,\N
15661,263409,tt0275145,New American Heroes: The 1999 Senior Olympics,\N,7.2,2000,\N
15662,263410,tt0275146,Oh La La,\N,7.9,1999,\N
15663,263411,tt0275147,Inigo Pipkin,Family,8.0,1973,1981
15664,263412,tt0275148,Rainbow,"Animation,Family,Talk-Show",7.2,1972,1992
15665,263413,tt0275149,Report Canada,Family,8.1,1978,\N
15666,263414,tt0275150,Roy & H.G.'s Planet Norwich,Comedy,7.2,1998,1998
15667,263415,tt0275151,Screech Owls,"Family,Mystery,Sport",7.1,2001,2002
15668,263417,tt0275153,Stickin' Around,"Animation,Comedy,Family",7.6,1996,2020
15669,263418,tt0275154,Stille waters,"Drama,Mystery",7.2,2001,2002
15670,263419,tt0275155,Televimsen,"Family,Talk-Show",7.9,1960,\N
15671,263420,tt0275156,"Via Zanardi, 33",\N,7.8,2001,\N
15672,263421,tt0275157,WPVI Action News,News,7.8,1970,\N
15673,263422,tt0275158,What's Up Doc?,"Animation,Family",7.5,1993,1998
15674,263423,tt0275160,Fabrixx,"Drama,Romance",7.8,2000,2005
15675,263496,tt0275235,Brond,Drama,9.3,1987,\N
15676,263525,tt0275265,Civil War Combat: America's Bloodiest Battles,"Documentary,History,War",7.0,2000,\N
15677,263610,tt0275352,Jing wu men,"Action,Drama",8.1,1995,\N
15678,263772,tt0275520,The Mind of the Married Man,Comedy,8.2,2001,2002
15679,264061,tt0275818,2Step,\N,7.6,2000,\N
15680,264062,tt0275819,Apokalypse Vietnam,"Documentary,War",7.6,2000,\N
15681,264064,tt0275821,As If,"Comedy,Drama,Romance",7.8,2001,2004
15682,264065,tt0275822,Au théâtre ce soir,Comedy,7.6,1966,1990
15683,264066,tt0275823,Avoir su...,\N,7.8,2001,\N
15684,264067,tt0275824,Bush Patrol,"Adventure,Drama,Family",7.6,1996,1998
15685,264068,tt0275825,Classic Car Restorations,\N,7.8,1998,\N
15686,264070,tt0275828,Courage,Family,7.8,2000,\N
15687,264071,tt0275829,Da Capo,Music,7.8,1991,2001
15688,264072,tt0275830,Dawson's Weekly,Comedy,8.1,1975,\N
15689,264073,tt0275831,De Magazín,\N,8.0,2001,\N
15690,264074,tt0275832,Educating Marmalade,"Comedy,Family",7.5,1981,1983
15691,264075,tt0275833,Exploitica Rides Again,Comedy,7.1,1999,\N
15692,264076,tt0275834,Fast Forward,"Music,Talk-Show",7.1,1998,2004
15693,264077,tt0275835,Fox Grønland,"Crime,Drama",8.0,2001,2003
15694,264079,tt0275837,Gente de Expressão,"Biography,Talk-Show",6.8,1998,\N
15695,264080,tt0275838,Gettâ robo,"Action,Animation,Sci-Fi",6.6,1974,1975
15696,264082,tt0275840,I kveld med Per Ståle,Talk-Show,6.3,2001,\N
15697,264083,tt0275841,Incantesimo 4,Romance,7.8,2001,\N
15698,264084,tt0275842,Kathy's So-Called Reality,Comedy,7.9,2001,\N
15699,264085,tt0275843,Katy,"Adventure,Drama,Family",8.7,1962,\N
15700,264086,tt0275844,Kimi to ita mirai no tame ni 'I'll be Back',"Drama,Sci-Fi",7.3,1999,\N
15701,264087,tt0275845,Klasgeheimen,Game-Show,7.9,2000,\N
15702,264088,tt0275846,Lilalu im Schepperland,Family,7.8,2000,\N
15703,264090,tt0275848,Lloyd in Space,"Adventure,Animation,Comedy",6.8,2001,2004
15704,264091,tt0275849,Mad Jack the Pirate,"Animation,Comedy",8.3,1998,1999
15705,264092,tt0275850,Marrying Out,\N,7.3,2000,\N
15706,264093,tt0275851,"Mein Gott, Europa",\N,6.9,2000,\N
15707,264094,tt0275852,The Miraculous Mellops 2,\N,7.2,1992,\N
15708,264096,tt0275854,The Money $hot,"Comedy,Drama",7.0,2000,2001
15709,264099,tt0275857,My Country,History,6.2,1975,\N
15710,264101,tt0275859,NickAmerica,\N,7.1,1993,\N
15711,264102,tt0275860,Papá,Drama,7.0,2001,\N
15712,264104,tt0275863,Rendevouz with Simi Garewal,Talk-Show,6.6,1997,\N
15713,264105,tt0275864,Riddle of the Skies,\N,6.4,1999,\N
15714,264106,tt0275865,Das rote Quadrat,\N,7.2,2000,\N
15715,264107,tt0275866,"SKETCH, Inc.",Comedy,7.1,1984,\N
15716,264109,tt0275868,Siamin tytöt,"Drama,Fantasy,Romance",7.1,2001,2001
15717,264110,tt0275869,Sinan Toprak ist der Unbestechliche,Crime,7.2,2001,2002
15718,264111,tt0275870,Soldaten hinter Stacheldraht,Documentary,7.4,2000,\N
15719,264112,tt0275871,Sunday's Child,"Comedy,Drama,Family",7.4,1959,\N
15720,264115,tt0275875,Wild Life Adventures,\N,6.7,1996,\N
15721,264223,tt0275991,Damals auf Burg Wutzenstein,\N,7.2,1990,\N
15722,264465,tt0276253,Klassenphoto,Documentary,7.2,1971,\N
15723,264575,tt0276374,Omnibus,Music,8.1,1980,\N
15724,264820,tt0276638,...og ikke nok med det,Talk-Show,7.6,1995,\N
15725,264821,tt0276639,Academia de baile Gloria,\N,7.8,2001,2001
15726,264823,tt0276641,Aldri på en lørdag,Talk-Show,7.8,1982,\N
15727,264824,tt0276642,Animal Hospital,\N,8.1,1996,\N
15728,264825,tt0276643,Antenne Ti,\N,7.7,1988,\N
15729,264826,tt0276644,Audrey and Friends,\N,7.7,2000,\N
15730,264827,tt0276645,Best of Both Worlds,Drama,8.2,2001,\N
15731,264828,tt0276646,The Bluestone Boys,Comedy,8.3,1976,1976
15732,264829,tt0276647,Den blå timen,\N,7.8,1986,\N
15733,264830,tt0276648,Bobby Dazzler,Comedy,7.8,1977,1978
15734,264831,tt0276649,Bokstavelig talt,\N,7.3,1984,\N
15735,264832,tt0276650,The Book Group,"Comedy,Drama",7.7,2002,2003
15736,264833,tt0276651,Braden's Week,\N,7.8,1968,1972
15737,264834,tt0276652,The Brains Trust,Talk-Show,8.0,1955,1996
15738,264835,tt0276654,Casino,"Game-Show,Music",7.4,1989,\N
15739,264836,tt0276655,Cinderella wa nemuranai,\N,8.1,2000,\N
15740,264837,tt0276656,Cribs,"Music,Reality-TV",7.5,2000,\N
15741,264838,tt0276657,Dette er ditt liv,"Biography,Reality-TV",8.0,1985,1995
15742,264839,tt0276658,Egentlig,\N,7.7,1993,1997
15743,264840,tt0276659,Eldprøva,Game-Show,7.7,1980,\N
15744,264843,tt0276662,Five O'Clock Club,Family,7.7,1963,1966
15745,264844,tt0276663,Five O'Clock Funfair,Family,8.2,1965,\N
15746,264845,tt0276664,For galleriet,"Music,Talk-Show",8.0,1992,\N
15747,264846,tt0276665,Fredagsbørsen,Talk-Show,8.0,1999,\N
15748,264847,tt0276666,Frokost-TV,\N,8.0,1983,1991
15749,264848,tt0276667,Glimt,Talk-Show,7.5,1989,\N
15750,264850,tt0276669,Halvsju,Music,8.0,1979,1986
15751,264851,tt0276670,Hayat Baglari,"Drama,Family",8.2,2000,2003
15752,264852,tt0276671,Hjemme hos Paus,\N,7.6,1994,\N
15753,264853,tt0276672,Holmgang,\N,7.6,1992,\N
15754,264854,tt0276673,Hotell,Talk-Show,8.0,1990,\N
15755,264855,tt0276674,Küçük Besleme,Drama,7.3,1999,2001
15756,264856,tt0276675,Kvitt eller dobbelt,Game-Show,7.5,1961,\N
15757,264857,tt0276677,Lekestue,Family,7.0,1971,\N
15758,264858,tt0276678,Lucky Dip,Family,7.7,1958,\N
15759,264859,tt0276679,Lunes de miel,\N,8.1,1990,\N
15760,264860,tt0276680,Lønning direkte,\N,8.2,1993,1996
15761,264861,tt0276681,Lørdagsrarieté,Talk-Show,8.2,1990,\N
15762,264862,tt0276682,Lørdagssirkuset,Talk-Show,8.0,1984,\N
15763,264863,tt0276683,Lørdan,Talk-Show,7.2,1987,2004
15764,264864,tt0276684,M'as-tu-vu?,\N,7.7,1988,\N
15765,264865,tt0276685,Madame S.O.S.,\N,6.8,1982,\N
